id,title,description,property_type,url,price,predicted_price,address,neighborhood,city,zip_code,latitude,longitude,living_area,rooms,bedrooms,bathrooms,year_built,floor,energy_label,has_balcony,has_garden,is_furnished,has_parking,scraped_at,listed_since,updated_at,is_active,property_age,amenity_score,bedroom_ratio,bathroom_ratio,area_per_room,area_per_bedroom,distance_to_center_km,is_central,neighborhood_avg_price,neighborhood_avg_area,neighborhood_property_count,property_type_house,property_type_studio,property_type_room,energy_label_encoded,price_difference,discount_pct,potential_savings
5038,betaalbare koopappartementen (Bouwnr. 10.09 - M2),Apartment for sale: betaalbare koopappartementen (Bouwnr. 10.09 - M2) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-1009-m2/43186190/,358563.0,395654.51429754565,betaalbare koopappartementen (Bouwnr. 10.09 - M2),Oost,amsterdam,1096 BN,,,45.0,2.0,1.0,1.0,2026.0,11.0,A,1,1,0,1,2026-05-03 20:48:52.964722+00:00,Log in to view,2026-05-03 20:48:52.964732+00:00,True,0.0,3,0.5,0.5,22.5,45.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,37091.514297545655,0.09374722885039945,37091.514297545655
4570,Aaf Bouberstraat 62,Apartment for sale: Aaf Bouberstraat 62 1065 LT Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-aaf-bouberstraat-62/43374633/,310000.0,342054.65546783985,Aaf Bouberstraat 62,Nieuw-West,amsterdam,1065 LT,52.3571277,4.8203685,54.0,3.0,1.0,1.0,1983.0,2.0,C,1,0,0,1,2026-05-03 17:56:12.376162+00:00,Log in to view,2026-05-03 18:02:51.105872+00:00,True,43.0,2,0.3333333333333333,0.3333333333333333,18.0,54.0,5.199551973265045,0,419951,78.08,75057,0,0,0,3,32054.655467839853,0.0937120865202013,32054.655467839853
4214,Cort van der Lindenkade 118,House for sale: Cort van der Lindenkade 118 1067 LM Amsterdam [funda],house,https://www.funda.nl/en/detail/koop/amsterdam/huis-cort-van-der-lindenkade-118/89584693/,499000.0,550010.7399368145,Cort van der Lindenkade 118,Nieuw-West,amsterdam,1067 LM,52.3790681,4.7949152,90.0,4.0,3.0,2.0,1957.0,3.0,C,0,1,0,1,2026-05-03 15:48:28.769233+00:00,Log in to view,2026-05-03 15:48:28.769243+00:00,True,69.0,2,0.75,0.5,22.5,30.0,6.651762805490038,0,419951,78.08,75057,1,0,0,3,51010.73993681453,0.09274498883908097,51010.73993681453
4752,Hugo de Grootplein 5-2,Apartment for sale: Hugo de Grootplein 5-2 1052 KV Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hugo-de-grootplein-5-2/43388946/,385000.0,424301.4267688461,Hugo de Grootplein 5-2,West,amsterdam,1052 KV,52.3743373,4.8730883,50.0,2.0,1.0,1.0,1900.0,2.0,E,1,0,0,0,2026-05-03 19:04:17.595905+00:00,Log in to view,2026-05-03 19:04:17.595916+00:00,True,126.0,1,0.5,0.5,25.0,50.0,1.319391320816104,1,515586,64.19,84063,0,0,0,1,39301.42676884611,0.09262619517482089,39301.42676884611
4338,Cruquiusweg 104-G,Apartment for sale: Cruquiusweg 104-G 1019 AK Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-cruquiusweg-104-g/43362935/,620000.0,682835.7491349757,Cruquiusweg 104-G,Oost,amsterdam,1019 AK,52.3679184,4.9528806,78.0,3.0,1.0,1.0,2021.0,2.0,A+,0,0,0,1,2026-05-03 16:33:48.466225+00:00,Log in to view,2026-05-03 16:33:48.466234+00:00,True,5.0,1,0.3333333333333333,0.3333333333333333,26.0,78.0,4.144752368664268,0,553018,75.73,77556,0,0,0,6,62835.74913497572,0.09202176250229543,62835.74913497572
4643,Josephus Jittastraat 95,House for sale: Josephus Jittastraat 95 1063 NK Amsterdam [funda],house,https://www.funda.nl/en/detail/koop/amsterdam/huis-josephus-jittastraat-95/43223974/,475000.0,523005.01780198683,Josephus Jittastraat 95,Nieuw-West,amsterdam,1063 NK,52.3829135,4.8147513,78.0,3.0,2.0,1.0,1954.0,3.0,C,0,1,0,1,2026-05-03 18:28:25.810651+00:00,Log in to view,2026-05-03 18:28:25.810665+00:00,True,72.0,2,0.6666666666666666,0.3333333333333333,26.0,39.0,5.384749386100862,0,419951,78.08,75057,1,0,0,3,48005.01780198683,0.09178691631628255,48005.01780198683
4576,Roetersstraat 10-2,Apartment for sale: Roetersstraat 10-2 1018 WC Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-roetersstraat-10-2/43370470/,500000.0,550530.9012354561,Roetersstraat 10-2,Centrum,amsterdam,1018 WC,52.3637627,4.9105602,55.0,3.0,2.0,1.0,1889.0,2.0,B,1,0,0,1,2026-05-03 17:56:12.461176+00:00,Log in to view,2026-05-03 18:02:51.118784+00:00,True,137.0,2,0.6666666666666666,0.3333333333333333,18.333333333333332,27.5,1.6047474859200772,1,647612,71.4,57168,0,0,0,4,50530.90123545611,0.09178576737846836,50530.90123545611
5062,betaalbare koopappartementen (Bouwnr. 09.03 - M1),Apartment for sale: betaalbare koopappartementen (Bouwnr. 09.03 - M1) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0903-m1/43174296/,357531.0,393584.8895368507,betaalbare koopappartementen (Bouwnr. 09.03 - M1),Oost,amsterdam,1096 BN,,,46.0,2.0,1.0,1.0,2026.0,10.0,A,1,1,0,1,2026-05-03 20:58:30.156996+00:00,Log in to view,2026-05-03 20:58:30.157006+00:00,True,0.0,3,0.5,0.5,23.0,46.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,36053.88953685068,0.09160384581653258,36053.88953685068
4987,betaalbare koopappartementen (Bouwnr. 09.01 - M1),Apartment for sale: betaalbare koopappartementen (Bouwnr. 09.01 - M1) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0901-m1/43174159/,357531.0,393584.8895368507,betaalbare koopappartementen (Bouwnr. 09.01 - M1),Oost,amsterdam,1096 BN,,,46.0,2.0,1.0,1.0,2026.0,10.0,A,1,1,0,1,2026-05-03 20:34:38.465407+00:00,Log in to view,2026-05-03 20:34:38.465417+00:00,True,0.0,3,0.5,0.5,23.0,46.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,36053.88953685068,0.09160384581653258,36053.88953685068
5040,betaalbare koopappartementen (Bouwnr. 09.02 - M4),Apartment for sale: betaalbare koopappartementen (Bouwnr. 09.02 - M4) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0902-m4/43186174/,357531.0,393584.8895368507,betaalbare koopappartementen (Bouwnr. 09.02 - M4),Oost,amsterdam,1096 BN,,,46.0,2.0,1.0,1.0,2026.0,10.0,A,1,1,0,1,2026-05-03 20:53:42.611688+00:00,Log in to view,2026-05-03 20:53:42.611698+00:00,True,0.0,3,0.5,0.5,23.0,46.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,36053.88953685068,0.09160384581653258,36053.88953685068
4511,J.J. Cremerplein 58-3,Apartment for sale: J.J. Cremerplein 58-3 1054 TM Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jj-cremerplein-58-3/43301508/,995000.0,1095219.082265585,J.J. Cremerplein 58-3,West,amsterdam,1054 TM,52.3594198,4.8572446,120.0,6.0,4.0,2.0,1912.0,3.0,A,1,1,0,1,2026-05-03 17:36:31.254152+00:00,Log in to view,2026-05-03 17:36:31.254163+00:00,True,114.0,3,0.6666666666666666,0.3333333333333333,20.0,30.0,2.8244927611716095,0,515586,64.19,84063,0,0,0,5,100219.08226558496,0.09150596797333956,100219.08226558496
4292,Meer en Vaart 310,Apartment for sale: Meer en Vaart 310 1068 LG Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-meer-en-vaart-310/43398571/,199000.0,219010.31533371148,Meer en Vaart 310,Nieuw-West,amsterdam,1068 LG,52.3581457,4.8078631,19.0,1.0,1.0,1.0,1964.0,0.0,C,0,0,0,1,2026-05-03 16:19:26.639072+00:00,Log in to view,2026-05-03 16:19:26.639081+00:00,True,62.0,1,1.0,1.0,19.0,19.0,5.97280926891726,0,419951,78.08,75057,0,0,0,3,20010.315333711478,0.09136699932704659,20010.315333711478
5196,Onderdijkhof 20,Apartment for sale: Onderdijkhof 20 1024 MS Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-onderdijkhof-20/43364254/,420000.0,462029.25626873504,Onderdijkhof 20,Noord,amsterdam,1024 MS,,,56.0,3.0,2.0,1.0,2026.0,1.0,A,0,0,0,1,2026-05-03 21:43:21.527925+00:00,Log in to view,2026-05-03 21:43:21.527935+00:00,True,0.0,1,0.6666666666666666,0.3333333333333333,18.666666666666668,28.0,3.1470176740040827,0,463766,75.37,52528,0,0,0,5,42029.256268735044,0.09096665567924364,42029.256268735044
4630,Lanseloetstraat 35-3,Apartment for sale: Lanseloetstraat 35-3 1055 BC Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-lanseloetstraat-35-3/89604592/,425000.0,467464.30261514033,Lanseloetstraat 35-3,West,amsterdam,1055 BC,52.3773416,4.8494527,56.0,3.0,2.0,2.0,1940.0,3.0,C,1,0,0,1,2026-05-03 18:23:31.154593+00:00,Log in to view,2026-05-03 18:23:31.154605+00:00,True,86.0,2,0.6666666666666666,0.6666666666666666,18.666666666666668,28.0,2.9551012297452877,0,515586,64.19,84063,0,0,0,3,42464.30261514033,0.09083966920593048,42464.30261514033
4847,Turnerstraat 11-1,Apartment for sale: Turnerstraat 11-1 1076 VA Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-turnerstraat-11-1/43318365/,425000.0,467263.4094068095,Turnerstraat 11-1,Zuid,amsterdam,1076 VA,52.3471265,4.8597253,48.0,3.0,1.0,1.0,1925.0,1.0,B,0,0,0,1,2026-05-03 19:36:50.429901+00:00,Log in to view,2026-05-03 19:36:50.429911+00:00,True,101.0,1,0.3333333333333333,0.3333333333333333,16.0,48.0,3.6332234584211265,0,672188,76.31,84336,0,0,0,4,42263.409406809486,0.09044878874736383,42263.409406809486
4533,Borneolaan 285,Apartment for sale: Borneolaan 285 1019 HZ Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-borneolaan-285/89764175/,685000.0,752818.924091723,Borneolaan 285,Oost,amsterdam,1019 HZ,52.3715523,4.9374221,106.0,3.0,2.0,1.0,2002.0,8.0,B,1,0,0,1,2026-05-03 17:41:28.874009+00:00,Log in to view,2026-05-03 17:41:28.874020+00:00,True,24.0,2,0.6666666666666666,0.3333333333333333,35.333333333333336,53.0,3.0606815259815656,0,553018,75.73,77556,0,0,0,4,67818.92409172305,0.09008663560569584,67818.92409172305
4245,Henrick de Keijserplein 5-H,Apartment for sale: Henrick de Keijserplein 5-H 1073 SV Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-henrick-de-keijserplein-5-h/43216994/,595000.0,653762.3525917996,Henrick de Keijserplein 5-H,Zuid,amsterdam,1073 SV,52.3518835,4.8978595,72.0,3.0,2.0,1.0,1912.0,3.0,C,0,1,0,0,2026-05-03 16:00:22.411358+00:00,Log in to view,2026-05-03 16:00:22.411368+00:00,True,114.0,1,0.6666666666666666,0.3333333333333333,24.0,36.0,2.377132228640899,0,672188,76.31,84336,0,0,0,3,58762.35259179957,0.08988335342168287,58762.35259179957
4332,Hertspieghelweg 44-2,Apartment for sale: Hertspieghelweg 44-2 1055 KP Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hertspieghelweg-44-2/43357617/,450000.0,494347.3838298613,Hertspieghelweg 44-2,West,amsterdam,1055 KP,52.3810693,4.8528153,65.0,4.0,2.0,1.0,1950.0,2.0,D,1,0,0,1,2026-05-03 16:33:48.368252+00:00,Log in to view,2026-05-03 16:33:48.368262+00:00,True,76.0,2,0.5,0.25,16.25,32.5,2.832874765947279,0,515586,64.19,84063,0,0,0,2,44347.3838298613,0.08970894816169243,44347.3838298613
5032,betaalbare koopappartementen (Bouwnr. 09.09 - M2),Apartment for sale: betaalbare koopappartementen (Bouwnr. 09.09 - M2) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0909-m2/43186103/,358563.0,393679.72328953084,betaalbare koopappartementen (Bouwnr. 09.09 - M2),Oost,amsterdam,1096 BN,,,45.0,2.0,1.0,1.0,2026.0,10.0,A,1,1,0,1,2026-05-03 20:48:52.867733+00:00,Log in to view,2026-05-03 20:48:52.867743+00:00,True,0.0,3,0.5,0.5,22.5,45.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,35116.72328953084,0.08920124967600714,35116.72328953084
5042,betaalbare koopappartementen (Bouwnr. 09.04 - M2),Apartment for sale: betaalbare koopappartementen (Bouwnr. 09.04 - M2) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0904-m2/43186185/,358563.0,393679.72328953084,betaalbare koopappartementen (Bouwnr. 09.04 - M2),Oost,amsterdam,1096 BN,,,45.0,2.0,1.0,1.0,2026.0,10.0,A,1,1,0,1,2026-05-03 20:53:42.641788+00:00,Log in to view,2026-05-03 20:53:42.641798+00:00,True,0.0,3,0.5,0.5,22.5,45.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,35116.72328953084,0.08920124967600714,35116.72328953084
4679,Marnixstraat 188-1,Apartment for sale: Marnixstraat 188-1 1016 TH Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-marnixstraat-188-1/89612412/,600000.0,658530.5551592705,Marnixstraat 188-1,Centrum,amsterdam,1016 TH,52.3716973,4.8757325,71.0,3.0,2.0,1.0,1895.0,2.0,A,1,0,0,1,2026-05-03 18:37:43.097627+00:00,Log in to view,2026-05-03 18:37:43.097640+00:00,True,131.0,2,0.6666666666666666,0.3333333333333333,23.666666666666668,35.5,1.140750041799579,1,647612,71.4,57168,0,0,0,5,58530.55515927053,0.08888054578593468,58530.55515927053
4246,Kinderdijkstraat 49-1,Apartment for sale: Kinderdijkstraat 49-1 1079 GC Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kinderdijkstraat-49-1/43196411/,450000.0,493450.8044969772,Kinderdijkstraat 49-1,Zuid,amsterdam,1079 GC,52.3419915,4.9032075,58.0,3.0,1.0,1.0,1937.0,2.0,C,1,0,0,1,2026-05-03 16:00:22.425168+00:00,Log in to view,2026-05-03 16:00:22.425177+00:00,True,89.0,2,0.3333333333333333,0.3333333333333333,19.333333333333332,58.0,3.5252362238006896,0,672188,76.31,84336,0,0,0,3,43450.80449697719,0.08805498765225614,43450.80449697719
4842,Terrasappartement (Bouwnr. 11),Apartment for sale: Terrasappartement (Bouwnr. 11) 1061 AR Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-terrasappartement-bouwnr-11/43926962/,627500.0,687946.2009984292,Terrasappartement (Bouwnr. 11),Nieuw-West,amsterdam,1061 AR,,,79.0,3.0,2.0,1.0,2020.0,2.0,A++,0,0,0,1,2026-05-03 19:36:50.249338+00:00,Log in to view,2026-05-03 19:36:50.249362+00:00,True,6.0,1,0.6666666666666666,0.3333333333333333,26.333333333333332,39.5,3.1470176740040827,0,419951,78.08,75057,0,0,0,7,60446.20099842921,0.08786472097774871,60446.20099842921
4632,Overtoom 310-1,Apartment for sale: Overtoom 310-1 1054 JD Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-overtoom-310-1/43231020/,625000.0,684513.7360949868,Overtoom 310-1,West,amsterdam,1054 JD,52.3609122,4.8675036,76.0,3.0,2.0,1.0,1905.0,1.0,C,1,1,0,1,2026-05-03 18:23:31.212864+00:00,Log in to view,2026-05-03 18:23:31.212876+00:00,True,121.0,3,0.6666666666666666,0.3333333333333333,25.333333333333332,38.0,2.159614361902625,0,515586,64.19,84063,0,0,0,3,59513.73609498679,0.0869430852249959,59513.73609498679
4932,Voorthuizenstraat 93,Apartment for sale: Voorthuizenstraat 93 1106 DJ Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-voorthuizenstraat-93/43385868/,300000.0,328455.4882126055,Voorthuizenstraat 93,Zuidoost,amsterdam,1106 DJ,52.2986476,4.9859803,73.0,3.0,2.0,1.0,1983.0,3.0,B,1,0,0,0,2026-05-03 20:12:47.386510+00:00,Log in to view,2026-05-03 20:12:47.386520+00:00,True,43.0,1,0.6666666666666666,0.3333333333333333,24.333333333333332,36.5,10.429760869134777,0,310870,74.96,44947,0,0,0,4,28455.488212605473,0.08663422970173225,28455.488212605473
4284,Albert Cuypstraat 153-C,Apartment for sale: Albert Cuypstraat 153-C 1073 BC Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-albert-cuypstraat-153-c/43392288/,399000.0,436844.56565773365,Albert Cuypstraat 153-C,Zuid,amsterdam,1073 BC,52.3556821,4.8934714,45.0,2.0,1.0,1.0,2012.0,3.0,A,1,0,0,1,2026-05-03 16:19:26.507426+00:00,Log in to view,2026-05-03 16:19:26.507499+00:00,True,14.0,2,0.5,0.5,22.5,45.0,1.9270362698336292,1,672188,76.31,84336,0,0,0,5,37844.56565773365,0.08663165032338928,37844.56565773365
4384,Le Mairekade 109,Apartment for sale: Le Mairekade 109 1013 CC Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-le-mairekade-109/43309643/,450000.0,492497.5418178669,Le Mairekade 109,Centrum,amsterdam,1013 CC,52.3893955,4.882404,60.0,3.0,2.0,1.0,1984.0,2.0,B,1,0,0,1,2026-05-03 16:50:38.983695+00:00,Log in to view,2026-05-03 16:50:38.983704+00:00,True,42.0,2,0.6666666666666666,0.3333333333333333,20.0,30.0,1.9452504769411705,1,647612,71.4,57168,0,0,0,4,42497.541817866906,0.0862898557036517,42497.541817866906
4856,Schierstins 6,Apartment for sale: Schierstins 6 1082 TH Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-schierstins-6/89747072/,435000.0,476020.9316093475,Schierstins 6,Zuid,amsterdam,1082 TH,52.3343308,4.8747105,70.0,4.0,3.0,1.0,1963.0,2.0,D,1,0,0,0,2026-05-03 19:42:29.366953+00:00,Log in to view,2026-05-03 19:42:29.366963+00:00,True,63.0,1,0.75,0.25,17.5,23.333333333333332,4.464506183654011,0,672188,76.31,84336,0,0,0,2,41020.93160934752,0.08617463830983772,41020.93160934752
5175,Onderdijkhof 32,Apartment for sale: Onderdijkhof 32 1024 MS Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-onderdijkhof-32/43363162/,420000.0,459065.7448974713,Onderdijkhof 32,Noord,amsterdam,1024 MS,,,56.0,3.0,2.0,1.0,2026.0,2.0,A,0,0,0,1,2026-05-03 21:38:30.891660+00:00,Log in to view,2026-05-03 21:38:30.891671+00:00,True,0.0,1,0.6666666666666666,0.3333333333333333,18.666666666666668,28.0,3.1470176740040827,0,463766,75.37,52528,0,0,0,5,39065.744897471275,0.08509836626166978,39065.744897471275
4763,Da Costakade 32-1,Apartment for sale: Da Costakade 32-1 1053 WL Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-da-costakade-32-1/43379297/,665000.0,726736.1801475419,Da Costakade 32-1,West,amsterdam,1053 WL,52.3710411,4.8715552,80.0,3.0,2.0,1.0,1901.0,1.0,C,1,0,0,0,2026-05-03 19:09:09.274931+00:00,Log in to view,2026-05-03 19:09:09.274941+00:00,True,125.0,1,0.6666666666666666,0.3333333333333333,26.666666666666668,40.0,1.431778729378438,1,515586,64.19,84063,0,0,0,3,61736.18014754192,0.08494991970127075,61736.18014754192
5025,betaalbare koopappartementen (Bouwnr. 08.04 - M2),Apartment for sale: betaalbare koopappartementen (Bouwnr. 08.04 - M2) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0804-m2/43186180/,358563.0,391584.3259835304,betaalbare koopappartementen (Bouwnr. 08.04 - M2),Oost,amsterdam,1096 BN,,,45.0,2.0,1.0,1.0,2026.0,9.0,A,1,1,0,1,2026-05-03 20:48:52.721921+00:00,Log in to view,2026-05-03 20:48:52.721957+00:00,True,0.0,3,0.5,0.5,22.5,45.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,33021.325983530376,0.08432749676737372,33021.325983530376
5030,betaalbare koopappartementen (Bouwnr. 08.11 - M2),Apartment for sale: betaalbare koopappartementen (Bouwnr. 08.11 - M2) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0811-m2/43186192/,358563.0,391584.3259835304,betaalbare koopappartementen (Bouwnr. 08.11 - M2),Oost,amsterdam,1096 BN,,,45.0,2.0,1.0,1.0,2026.0,9.0,A,1,1,0,1,2026-05-03 20:48:52.815649+00:00,Log in to view,2026-05-03 20:48:52.815658+00:00,True,0.0,3,0.5,0.5,22.5,45.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,33021.325983530376,0.08432749676737372,33021.325983530376
5065,betaalbare koopappartementen (Bouwnr. 08.03 - M1),Apartment for sale: betaalbare koopappartementen (Bouwnr. 08.03 - M1) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0803-m1/43174293/,357531.0,390324.2951580591,betaalbare koopappartementen (Bouwnr. 08.03 - M1),Oost,amsterdam,1096 BN,,,46.0,2.0,1.0,1.0,2026.0,9.0,A,1,1,0,1,2026-05-03 20:58:30.216968+00:00,Log in to view,2026-05-03 20:58:30.216978+00:00,True,0.0,3,0.5,0.5,23.0,46.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,32793.2951580591,0.0840155111143663,32793.2951580591
4997,betaalbare koopappartementen (Bouwnr. 08.01 - M1),Apartment for sale: betaalbare koopappartementen (Bouwnr. 08.01 - M1) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0801-m1/43174158/,357531.0,390324.2951580591,betaalbare koopappartementen (Bouwnr. 08.01 - M1),Oost,amsterdam,1096 BN,,,46.0,2.0,1.0,1.0,2026.0,9.0,A,1,1,0,1,2026-05-03 20:34:38.607922+00:00,Log in to view,2026-05-03 20:34:38.607930+00:00,True,0.0,3,0.5,0.5,23.0,46.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,32793.2951580591,0.0840155111143663,32793.2951580591
5045,betaalbare koopappartementen (Bouwnr. 08.02 - M4),Apartment for sale: betaalbare koopappartementen (Bouwnr. 08.02 - M4) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0802-m4/43186177/,357531.0,390324.2951580591,betaalbare koopappartementen (Bouwnr. 08.02 - M4),Oost,amsterdam,1096 BN,,,46.0,2.0,1.0,1.0,2026.0,9.0,A,1,1,0,1,2026-05-03 20:53:42.699411+00:00,Log in to view,2026-05-03 20:53:42.699420+00:00,True,0.0,3,0.5,0.5,23.0,46.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,32793.2951580591,0.0840155111143663,32793.2951580591
5102,Appartement (Bouwnr. 506),Apartment for sale: Appartement (Bouwnr. 506) 1025 WL Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnr-506/43040073/,730000.0,796810.7321796911,Appartement (Bouwnr. 506),Noord,amsterdam,1025 WL,,,118.0,4.0,3.0,1.0,2020.0,3.0,A++,1,0,0,0,2026-05-03 21:15:08.202951+00:00,Log in to view,2026-05-03 21:15:08.202960+00:00,True,6.0,1,0.75,0.25,29.5,39.333333333333336,3.1470176740040827,0,463766,75.37,52528,0,0,0,7,66810.73217969108,0.08384768111359274,66810.73217969108
4804,Gerard Doustraat 79-G,Apartment for sale: Gerard Doustraat 79-G 1072 VM Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-gerard-doustraat-79-g/43356207/,300000.0,327124.6267106537,Gerard Doustraat 79-G,Zuid,amsterdam,1072 VM,52.355821,4.8916953,31.0,2.0,1.0,1.0,1906.0,3.0,C,0,0,0,1,2026-05-03 19:18:04.499687+00:00,Log in to view,2026-05-03 19:18:04.499697+00:00,True,120.0,1,0.5,0.5,15.5,31.0,1.9108168340577798,1,672188,76.31,84336,0,0,0,3,27124.626710653713,0.08291832682669233,27124.626710653713
4241,Roeselarestraat 27,House for sale: Roeselarestraat 27 1066 SX Amsterdam [funda],house,https://www.funda.nl/en/detail/koop/amsterdam/huis-roeselarestraat-27/89592634/,525000.0,572115.1386208374,Roeselarestraat 27,Nieuw-West,amsterdam,1066 SX,52.3459853,4.8042208,98.0,3.0,2.0,1.0,1995.0,3.0,B,1,1,0,1,2026-05-03 16:00:22.330168+00:00,Log in to view,2026-05-03 16:00:22.330177+00:00,True,31.0,3,0.6666666666666666,0.3333333333333333,32.666666666666664,49.0,6.699230384172765,0,419951,78.08,75057,1,0,0,4,47115.13862083736,0.08235254661223423,47115.13862083736
5036,betaalbare koopappartementen (Bouwnr. 07.11 - M2),Apartment for sale: betaalbare koopappartementen (Bouwnr. 07.11 - M2) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0711-m2/43186195/,358563.0,390567.3071773853,betaalbare koopappartementen (Bouwnr. 07.11 - M2),Oost,amsterdam,1096 BN,,,45.0,2.0,1.0,1.0,2026.0,8.0,A,1,1,0,1,2026-05-03 20:48:52.926421+00:00,Log in to view,2026-05-03 20:48:52.926430+00:00,True,0.0,3,0.5,0.5,22.5,45.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,32004.307177385315,0.08194312885192362,32004.307177385315
5033,betaalbare koopappartementen (Bouwnr. 06.04 - M2),Apartment for sale: betaalbare koopappartementen (Bouwnr. 06.04 - M2) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0604-m2/43186182/,358563.0,390567.3071773853,betaalbare koopappartementen (Bouwnr. 06.04 - M2),Oost,amsterdam,1096 BN,,,45.0,2.0,1.0,1.0,2026.0,7.0,A,1,1,0,1,2026-05-03 20:48:52.886014+00:00,Log in to view,2026-05-03 20:48:52.886024+00:00,True,0.0,3,0.5,0.5,22.5,45.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,32004.307177385315,0.08194312885192362,32004.307177385315
5029,betaalbare koopappartementen (Bouwnr. 06.19 - M2),Apartment for sale: betaalbare koopappartementen (Bouwnr. 06.19 - M2) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0619-m2/43186199/,358563.0,390567.3071773853,betaalbare koopappartementen (Bouwnr. 06.19 - M2),Oost,amsterdam,1096 BN,,,45.0,2.0,1.0,1.0,2026.0,7.0,A,1,1,0,1,2026-05-03 20:48:52.801730+00:00,Log in to view,2026-05-03 20:48:52.801740+00:00,True,0.0,3,0.5,0.5,22.5,45.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,32004.307177385315,0.08194312885192362,32004.307177385315
